"ReferenceID","Authors","Year","Title","Details"
"Neu-Ref-11832","Liu, X.-y.; Yang, D.","2006","Phylogeny of the subfamily of Chauliodinae (Megaloptera: Corydalidae), with description of a new genus from the Oriental Realm.","Systematic Entomology 31:652-670."
"Neu-Ref-11833","Wichard, W.; Engel, M. S.","2006","A new alderfly in Baltic amber (Megaloptera: Sialidae).","American Museum Novitates 3513:1-9."
"Neu-Ref-11856","Tauber, C. A.","2006","A new species of Berchmansus (Neuroptera: Chrysopidae) and nomenclatural notes on B. elegans (Guérin Méneville).","Proceedings of the Entomological Society of Washington 108:830-841."
"Neu-Ref-11857","Aspöck, U.; Letardi, A.; Aspöck, H.","2006","Nemoptera rachelii n. sp. -- eine neue Spezies der Familie Nemopteridae aus dem Iran (Neuropterida, Neuroptera).","Entomologische Nachrichten und Berichte 50:29-34."
"Neu-Ref-11858","Contreras-Ramos, A.","2006","A new species of Chloronia Banks (Megaloptera: Corydalidae) from Bolivia and Peru.","Proceedings of the Entomological Society of Washington 108:808-813."
"Neu-Ref-11859","Contreras-Ramos, A.","2006","Protosialis ranchograndis, a new species of alderfly from Venezuela, with a redescription of P. brasiliensis Navás (Megaloptera: Sialidae).","Proceedings of the Entomological Society of Washington 108:977-984."
"Neu-Ref-11861","Liu, X.-y.; Yang, D.","2006","Systematics of the Protohermes davidi species-group (Megaloptera: Corydalidae) with notes on its phylogeny and biogeography.","Invertebrate Systematics 20:477-488."
"Neu-Ref-11862","Liu, X.-y.; Yang, D.","2006","The genus Sialis Latreille, 1802 (Megaloptera: Sialidae) in Palaearctic China, with description of a new species.","Entomologica Fennica 17:394-399."
"Neu-Ref-11865","Liu, X.-y.; Yang, D.","2006","The Protohermes differentialis group (Megaloptera: Corydalidae: Corydalinae) from China, with description of one new species.","Aquatic Insects 28:219-227."
"Neu-Ref-11868","Bao, R.; Shen, Z.-r.; Wang, X.-l.","2007","A review of the species of Hagenomyia from China (Neuroptera: Myrmeleontidae).","Annales de la Société Entomologique de France (N.S.)43:45-48."
"Neu-Ref-11871","Wang, X.-l.; Bao, R.","2006","A taxonomic study on the genus Balmes Navás from China (Neuroptera, Psychopsidae).","?????? [=Dong Wu Fen Lei Xue Bao; =Acta Zootaxonomica Sinica] 31:846-850."
"Neu-Ref-11880","Monserrat, V. J.; Papenberg, D.","2006","Revisión del género Harraphidia Steinmann, 1963 con la descripción de dos nuevas especies de la península Ibérica y de Marruecos (Insecta, Raphidioptera).","Graellsia 62:203-222."
"Neu-Ref-13013","Liu, X.-y.; Hayashi, F.; Yang, D.","2008","Systematics and biogeography of the fishfly genus Parachauliodes (Megaloptera: Corydalidae) from the east Asian islands.","Systematic Entomology 33:560-578."
"Neu-Ref-13050","Yang, C.-k.; Liu, Z.-q.","2001","Neuroptera: Hemerobiidae and Osmylidae. Pp. 296-305 in Wu, H.; Pan, C.-w. (eds.). Tianmushan Kun Chong [=Insects of Tianmushan National Nature Reserve]. Science Press, Beijing.",
"Neu-Ref-13051","Yang, C.-k.","2001","Neuroptera: Mantispidae and Dilaridae. Pp. 305-307 in Wu, H.; Pan, C.-w. (eds.). Tianmushan Kun Chong [=Insects of Tianmushan National Nature Reserve]. Science Press, Beijing.",
"Neu-Ref-13052","Yang, C.-k.; Gao, M.-y.","2001","Neuroptera: Neurorthidae [sic]. Pp. 307-309 in Wu, H.; Pan, C.-w. (eds.). Tianmushan Kun Chong [=Insects of Tianmushan National Nature Reserve]. Science Press, Beijing.",
"Neu-Ref-13079","Wang, X.-l.; Sun, M.-x.; Liang, A.-p.","2008","New species of the owl-fly genus Suhpalacsa Lefèbvre from China (Neuroptera: Ascalaphidae).","Zootaxa 1808:53-60."
"Neu-Ref-13080","Wang, Y.-j.; Liu, Z.-q.; Ren, D.","2009","A new fossil lacewing genus from the Middle Jurassic of Inner Mongolia, China (Neuroptera: Osmylidae).","Zootaxa 2034:65-68."
"Neu-Ref-13111","Jepson, J. E.; Jarzembowski, E. A.","2008","Two new species of snakefly (Insecta: Raphidioptera) from the Lower Cretaceous of England and Spain with a review of other fossil raphidiopterans from the Jurassic/Cretaceous transition.","Alavesia 2:193-201."
"Neu-Ref-13112","Jepson, J. E.; Coram, R. A.; Jarzembowski, E. A.","2009","Raphidioptera (Insecta: Neuropterida) from the Lower Cretaceous Purbeck Limestone Group, Dorset, U.K.","Cretaceous Research 30:527-532."
"Neu-Ref-13164","Martins-Neto, R. G.; Rodrigues, V. Z.","2009","New Neuroptera (Insecta, Osmylidae and Mesochrysopidae) from the Santana Formation, Lower Cretaceous of northeast Brazil.","GAEA 5:15-20."
"Neu-Ref-13182","Aspöck, H.; Aspöck, U.","2009","Wiederentdeckung des mysteriösen Genus Pseudimares Kimmins, 1933, und Beschreibung einer neuen Art aus Marokko, Pseudimares aphrodite n. sp. (Neuroptera, Myrmeleontidae).","Entomologische Nachrichten und Berichte 53:41-46."
"Neu-Ref-13204","Bao, R.; Wang, X.-l.; Liu, J.-z.","2009","A review of the species of Myrmeleon Linnaeus, 1767 (Neuroptera: Myrmeleontidae) from mainland China, with the description of a new species.","Entomological News, Philadelphia 120:18-24."
"Neu-Ref-13207","Jepson, J. E.; Makarkin, V. N.; Jarzembowski, E. A.","2009","New lacewings (Insecta: Neuroptera) from the Lower Cretaceous Wealden supergroup of Southern England.","Cretaceous Research 30:1325-1338."
"Neu-Ref-13208","Ren, D.; Makarkin, V. N.","2009","Ascalochrysidae -- a new lacewing family from the Mesozoic of China (Insecta: Neuroptera: Chrysopoidea).","Cretaceous Research 30:1217-1222."
"Neu-Ref-13233","McKellar, R. C.; Engel, M. S.","2009","A new thorny lacewing (Neuroptera: Rhachiberothidae) from Canadian Cretaceous amber.","Journal of the Kansas Entomological Society 82:114-121."
"Neu-Ref-13260","Makarkin, V. N.; Ren, D.; Yang, Q.","2009","Two new species of Kalligrammatidae (Neuroptera) from the Jurassic of China, with comments on venational homologies.","Annals of the Entomological Society of America 102:964-969."
"Neu-Ref-13316","de Freitas, S.; Penny, N. D.; Adams, P. A.","2009","A revision of the New World genus Ceraeochrysa (Neuroptera: Chrysopidae).","Proceedings of the California Academy of Sciences (4)60:503-610."
"Neu-Ref-13385","Michel, B.; Mansell, M. W.","2010","Revision of the genus Ganguilus Navás (Neuroptera, Myrmeleontidae) with descriptions of three new species.","Zootaxa 2389:1-24."
"Neu-Ref-13387","Liu, X.-y.; Aspöck, H.; Yang, D.; Aspöck, U.","2009","Discovery of Amurinocellia H. Aspöck & U. Aspöck (Raphidioptera: Inocelliidae) in China, with description of two new species.","Zootaxa 2264:41-50."
"Neu-Ref-13399","Sziráki, G.","2009","Data on Coniopterygidae of Argentina, with subgeneric division of Parasemidalis Enderlein, 1905.","Folia Historico-Naturalia Musei Matraensis 33:169-199."
"Neu-Ref-13443","Pires Machado, R. J.; Rafael, J. A.","2010","Two new species of Dilaridae (Insecta: Neuroptera) with additional notes on Brazilian species.","Zootaxa 2421:61-68."
"Neu-Ref-13470","Scudder, S. H.","1895","Canadian fossil insects. I. The Tertiary hemiptera of British Columbia.","Contributions to Canadian Palaeontology 2:5-26."
"Neu-Ref-13472","Tauber, C. A.; Tauber, M. J.","2010","Two new endemic species of Chrysopodes (Neosuarius) (Neuroptera, Chrysopidae) from the Galápagos Islands.","ZooKeys 42:47-78."
"Neu-Ref-13475","Pantaleoni, R. A.; Cesaroni, C.; Nicoli Aldini, R.","2010","Myrmeleon mariaemathildae n. sp.: a new Mediterranean pit-building antlion (Neuropterida Myrmeleontidae).","Bulletin of Insectology 63:91-98."
"Neu-Ref-13476","Liu, X.-y.; Aspöck, H.; Yang, D.; Aspöck, U.","2009","Inocellia elegans sp. n. (Raphidioptera, Inocelliidae) -- a new and spectacular snakefly from China.","Deutsche Entomologische Zeitschrift, Berlin (N.F.)56:317-321."
"Neu-Ref-13478","Pires Machado, R. J.; Rafael, J. A.","2010","Taxonomy of the Brazilian species previously placed in Mantispa Illiger, 1798 (Neuroptera: Mantispidae), with the description of three new species.","Zootaxa 2454:1-61."
"Neu-Ref-13483","Khramov, A. V.","2010","Novoe setchatokryloe (Insecta: Neuroptera: Grammolingiidae) iz verkhnei yury Mongolii [=A new lacewing (Insecta: Neuroptera: Grammolingiidae) from the Upper Jurassic of Mongolia; =????? ????????????? (Insecta: Neuroptera: Grammolingiidae) ?? ??????? ??? ????????].","?????????????????? ?????? [=Paleontologicheskii Zhurnal] 2010(2):64-66."
"Neu-Ref-13484","Wichard, W.; Gröhn, C.; Seredszus, F.","2009","Aquatic insects in Baltic amber. Wasserinsekten im Baltischen Bernstein. Kessel, Remagen.",
"Neu-Ref-13486","Aspöck, U.; Liu, X.-y.; Aspöck, H.","2009","Inocellia shinohara n. sp. -- Überraschender Nachweis einer zweiten Spezies der Familie Inocelliidae in Taiwan (Raphidioptera).","Entomologische Nachrichten und Berichte 53:115-119."
"Neu-Ref-13511","Ren, D.; Makarkin, V. N.; Yang, Q.","2010","A new fossil genus of Mesochrysopidae (Neuroptera) from the early Cretaceous Yixian Formation of China.","Zootaxa 2523:50-56 [Errata: 3597:14]."
"Neu-Ref-13518","Makarkin, V. N.","2010","New psychopsoid Neuroptera from the early Cretaceous of Baissa, Transbaikalia.","Annales de la Société Entomologique de France (N.S.)46:254-261."
"Neu-Ref-13553","Yang, Q.; Zhao, Y.-y.; Ren, D.","2009","An exceptionally well-preserved fossil kalligrammatid from the Jehol Biota.","Ke Xue Tong Bao [=Chinese Science Bulletin] 54:1732-1737."
"Neu-Ref-13574","Makarkin, V. N.; Kupryjanowicz, J.","2010","A new mantispid-like species of Rhachiberothinae (Neuroptera: Berothidae) from Baltic amber, with a critical review of the fossil record of the subfamily.","Acta Geologica Sinica (English Edition) 84:655-664."
"Neu-Ref-13604","Yang, X.-s.; Liu, Z.-q.","2010","Notes on the genus Eumantispa Okamoto, 1910 from mainland of China (Neuroptera, Mantispidae).","Zootaxa 2669:57-68 [Errata: 2011 Zootaxa ____:68]."
"Neu-Ref-13607","Jepson, J. E.; Penney, D.; Green, D. I.","2010","A new species of brown lacewing (Neuroptera: Hemerobiidae) from Eocene Baltic amber.","Zootaxa 2692:61-68."
"Neu-Ref-13609","Yang, Q.; Makarkin, V. N.; Ren, D.","2010","Remarkable new genus of Gumillinae (Neuroptera: Osmylidae) from the Jurassic of China.","Annals of the Entomological Society of America 103:855-859."
"Neu-Ref-13614","Liu, X.-y.; Hayashi, F.; Flint, O. S., jr.; Yang, D.","2010","Systematics and biogeography of the Indo-Malaysian endemic Neochauliodes sundaicus species-group (Megaloptera: Corydalidae).","European Journal of Entomology 107:425-440."
"Neu-Ref-13615","Liu, X.-y.; Hayashi, F.; Yang, D.","2010","Revision of the Protohermes davidi species group (Megaloptera: Corydalidae), with updated notes on its phylogeny and zoogeography.","Aquatic Insects 32:299-319."
"Neu-Ref-13616","Winterton, S. L.","2010","A new species of Stenobiella Tillyard (Neuroptera, Berothidae) from Australia.","ZooKeys 64:1-8."
"Neu-Ref-13617","Engel, M. S.","2010","A new genus of dustywings allied to Archiconiocompsa in Baltic amber (Neuroptera: Coniopterygidae).","Transactions of the Kansas Academy of Sciences 113:145-150."
"Neu-Ref-13618","Wang, Y.-j.; Liu, Z.-q.; Wang, X.; Shih, C.-k.; Zhao, Y.-y.; Engel, M. S.; Ren, D.","2010","Ancient pinnate leaf mimesis among lacewings.","Proceedings of the National Academy of Sciences 107:16212-16215."
"Neu-Ref-13619","Wang, Y.-j.; Liu, Z.-q.; Ren, D.","2009","A new fossil lacewing genus and species from the Middle Jurassic of Inner Mongolia, China.","Acta Palaeontologica Polonica 54:557-560."
"Neu-Ref-13667","Wang, B.; Zhang, H.-c.","2010","Earliest evidence of fishflies (Megaloptera: Corydalidae): an exquisitely preserved larva from the Middle Jurassic of China.","Journal of Paleontology 84:774-780."
"Neu-Ref-13688","Millet, J.; Nel, A.","2010","A new myrmeleontoid genus from the Crato Formation of northeast Brazil (Lower Cretaceous) (Insecta: Neuroptera: Palaeoleontidae).","Zootaxa 2353:49-54."
"Neu-Ref-13693","Pérez-de la Fuente, R.; Nel, A.; Peñalver, E.; Delclòs, X.","2010","A new Early Cretaceous snakefly (Raphidioptera: Mesoraphidiidae) from El Soplao amber (Spain).","Annales de la Société Entomologique de France (N.S.)46:108-115."
"Neu-Ref-13695","Petrulevicius, J. F.; Azar, D.; Nel, A.","2010","A new thorny lacewing (Insecta: Neuroptera: Rhachiberothidae) from the Early Cretaceous amber of Lebanon.","Acta Geologica Sinica (English Edition) 84:828-833."
"Neu-Ref-13701","Wang, Y.-j.; Liu, Z.-q.; Ren, D.; Shih, C.-k.","2010","A new genus of Protosmylinae from the Middle Jurassic of China (Neuroptera: Osmylidae).","Zootaxa 2480:45-53."
"Neu-Ref-13722","Poinar, G. [O.], jr.; Buckley, R.","2011","Doratomantispa burmanica n. gen., n. sp. (Neuroptera: Mantispidae), a new genus of mantidflies in Burmese amber.","Historical Biology 23:169-176."
"Neu-Ref-13781","Wichard, W.; Buder, T.; Caruso, C.","2010","Aquatic lacewings of family Nevrorthidae (Neuroptera) in Baltic amber.","Denisia 29:445-457."
"Neu-Ref-13793","Liu, X.-y.; Aspöck, H.; Yang, D.; Aspöck, U.","2010","Revision of the snakefly genus Mongoloraphidia (Raphidioptera, Raphidiidae) from mainland China.","Deutsche Entomologische Zeitschrift, Berlin (N.F.)57:89-98."
"Neu-Ref-13794","Liu, X.-y.; Aspöck, H.; Yang, D.; Aspöck, U.","2010","The Inocellia crassicornis species group (Raphidioptera: Inocellliidae) in mainland China, with description of two new species.","Zootaxa 2529:40-54."
"Neu-Ref-13797","Liu, X.-y.; Aspöck, H.; Yang, D.; Aspöck, U.","2010","Species of the Inocellia fulvostigmata group (Raphidioptera, Inocelliidae) from China.","Deutsche Entomologische Zeitschrift, Berlin (N.F.)57:223-232."
"Neu-Ref-13799","Liu, X.-y.; Aspöck, H.; Yang, D.; Aspöck, U.","2010","New species of the snakefly genus Mongoloraphidia (Raphidioptera: Raphidiidae) from Japan and Taiwan, with phylogenetic and biogeographical remarks on the Raphidiidae of eastern Asia.","Entomological Science 13:408-416."
"Neu-Ref-13802","Peng, Y.-y.; Makarkin, V. N.; Yang, Q.; Ren, D.","2010","A new silky lacewing (Neuroptera: Psychopsidae) from the Middle Jurassic of Inner Mongolia, China.","Zootaxa 2663:59-67."
"Neu-Ref-13824","Akoudjin, M.; Michel, B.","2011","A new species of Palpares Rambur (Neuroptera: Myrmeleontidae) with an identification key to the species of West Africa.","Zootaxa 2792:33-40."
"Neu-Ref-13827","Jepson, J. E., Ansorge, J.; Jarzembowski, E. A.","2011","New snakeflies (Insecta: Raphidioptera) from the Lower Cretaceous of the UK, Spain and Brazil.","Palaeontology 54:385-395."
"Neu-Ref-13832","Khramov, A. V.","2011","??? ????? ????????????? (Insecta: Neuroptera) ?? ????????????? ??????????????? ???-??? (????????) [=Two new lacewings (Insecta: Neuroptera) from the Upper Jurassic locality Shar-Teg (Mongolia)].","?????????????????? ?????? [=Paleontologicheskii Zhurnal] 2011(2):52-56."
"Neu-Ref-13915","Parfitt, E.","1860","Description of a new species of Hemerobius.","Zoologist 18:7024."
"Neu-Ref-13921","Miller, R. B.; Stange, L. A.","2009","A revision of the genus Maracandula Currie (Neuroptera: Myrmeleontidae).","Insecta Mundi 101:1-10."
"Neu-Ref-13926","Yang, Q.; Makarkin, V. N.; Ren, D.","2011","Two interesting new genera of Kalligrammatidae (Neuroptera) from the Middle Jurassic of Daohugou, China.","Zootaxa 2873:60-68."
"Neu-Ref-13933","Engel, M. S.","2011","A new snakefly from the Eocene Green River Formation (Raphidioptera: Raphidiidae).","Transactions of the Kansas Academy of Sciences 114:77-87."
"Neu-Ref-13934","Engel, M. S.","2009","A Miocene snakefly from Stewart Valley, Nevada (Raphidioptera: Raphidiidae).","Transactions of the Kansas Academy of Sciences 112:211-214."
"Neu-Ref-14004","Pires Machado, R. J.; Rafael, J. A.","2011","A new species of Fillus Navás, 1919 (Neuroptera: Ascalaphidae) from the Brazilian Amazon Basin.","Zootaxa 2907:22-28."
"Neu-Ref-14047","Peng, Y.-y.; Makarkin, V. N.; Wang, X.-d.; Ren, D.","2011","A new fossil silky lacewing genus (Neuroptera: Psychopsidae) from the Early Cretaceous Yixian Formation of China. in Shcherbakov, D. E.; Engel, M. S.; Sharkey, M. J. (eds.). Advances in the systemataics of fossil and modern insects: honouring Alexandr Rasnitsyn.","ZooKeys 130:217-228."
"Neu-Ref-14073","Michel, B.; Akoudjin, M.","2011","Reinstatement of the genus Capicua Navás with descriptions of two new species (Neuroptera, Myrmeleontidae).","Zootaxa 3032:40-46."
"Neu-Ref-14075","Makarkin, V. N.; Yang, Q.; Ren, D.","2011","Two new species of Sinosmylites Hong (Neuroptera, Berothidae) from the Middle Jurassic of China, with notes on Mesoberothidae.","ZooKeys 130:199-215."
"Neu-Ref-14106","de Freitas, S.","2007","Ocorrência de Ungla Navás (Neuroptera, Chrysopidae) no Brasil e descrição de nova espécie [=Occurrence of Ungla Navás (Neuroptera, Chrysopidae) in Brazil and description of a new species.].","Revista Brasileira de Entomologia 51:413-415."
"Neu-Ref-14127","Miller, R. B.; Stange, L. A.","2011","Antlions of Hispaniola (Neuroptera: Myrmeleontidae).","Insecta Mundi 182:1-28."
"Neu-Ref-14130","Wang, Y.-j.; Winterton, S.; Liu, Z.-q.","2011","Phylogeny and biogeography of Thyridosmylus (Neuroptera: Osmylidae).","Systematic Entomology 36:330-339 [Supplemental documents: (1) Appendix S1, [16] pp.; (2) Figures S1-S12, [12] pp.]."
"Neu-Ref-14132","Martins-Neto, R. G.; Rodrigues, V. Z.","2010","New neuropteran insects (Osmylidae, Palaeoleontidae, Araripeneuridae and Psychopsidae) from the Santana Formation, Early Cretaceous NE Brazil.","GAEA 6:1-8."
"Neu-Ref-14133","Wang, Y.-j.; Liu, Z.-q.","2010","New species of Osmylus Latrelle from Henan, China (Neuroptera: Osmylidae).","Zootaxa 2363:60-68."
"Neu-Ref-14167","Bechly, G.; Wolf-Schwenninger, K.","2011","A new fossil genus and species of snakefly (Raphidioptera: Mesoraphidiidae) from Lower Cretaceous Lebanese amber, with a discussion of snakefly phylogeny and fossil history.","Insect Systematics and Evolution 42:221-236."
"Neu-Ref-14169","Liu, X.-y.; Hayashi, F.; Yang, D.","2011","Taxonomic notes and updated phylogeny of the fishfly genus Ctenochauliodes van der Weele (Megaloptera: Corydalidae).","Zootaxa 2981:23-35."
"Neu-Ref-14185","Liu, X.-y.; Hayashi, F.; Yang, D.","2010","The genus Neochauliodes van der Weele (Megaloptera: Corydalidae) from Indochina, with description of three new species.","Annales Zoologici 60:109-124."
"Neu-Ref-14191","Liu, X.-y.; Hayashi, F.; Yang, D.","2010","Revision of the fishfly genus Neochauliodes van der Weele (Megaloptera: Corydalidae) from India and adjacent regions of South Asia.","Zootaxa 2692:33-50."
